Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Attrition
26,2,235,2,3,2,5,1,2,1,2,1,2,2876,13069,2,1,2,0,1,2,1,0,0,1
27,2,1034,3,6,2,3,2,3,2,8,3,2,4633,24404,8,1,2,0,4,3,2,2,0,1
30,3,470,2,8,3,2,1,1,1,8,1,2,2726,14633,1,1,3,0,2,3,2,2,2,1
38,2,934,2,15,1,2,2,1,1,7,1,2,4209,4633,3,2,1,0,9,3,8,2,5,1
43,1,734,2,1,3,3,2,2,1,4,1,3,4067,17208,2,2,2,0,8,3,0,0,0,1
55,3,1158,2,23,2,2,1,3,1,2,3,3,2604,10289,1,1,3,0,5,3,4,2,0,1
42,3,633,3,9,1,4,1,1,2,8,4,1,5328,21868,5,1,3,1,8,2,4,3,2,1
21,3,1402,2,17,1,4,3,3,1,6,3,3,2695,8842,1,1,1,0,1,2,1,0,0,1
30,1,1271,2,21,2,5,2,2,3,1,1,3,8843,12522,1,1,1,0,9,2,9,7,8,1
31,3,306,3,19,2,2,2,2,3,8,1,2,7969,10609,1,1,2,0,11,1,5,3,4,1
47,2,605,2,2,1,3,3,2,1,2,3,1,2540,13282,6,1,3,0,2,2,1,0,0,1
47,2,759,2,7,3,2,1,3,2,4,3,1,7303,14172,4,1,4,1,11,3,7,4,2,1
22,3,1158,2,8,1,3,3,3,1,6,2,2,1181,26937,1,2,4,0,1,3,1,0,0,1
35,2,1454,2,11,5,2,2,2,2,7,1,1,6341,8701,4,1,1,2,15,3,3,2,2,1
31,3,1406,3,11,2,2,3,3,2,8,2,3,9637,23072,3,2,3,0,6,2,2,1,2,1
32,2,1088,2,16,1,2,1,1,1,7,1,2,3935,4723,1,1,2,0,9,3,9,1,6,1
33,2,369,2,25,2,4,3,2,1,3,2,2,3351,11665,0,1,2,0,8,3,5,4,4,1
32,2,517,2,7,3,3,1,2,1,7,1,2,2190,15436,7,2,2,1,6,3,2,1,1,1
33,2,611,3,8,2,5,2,3,2,8,2,2,5515,17623,4,1,1,0,9,1,3,1,0,1
43,3,350,3,14,3,3,2,2,3,8,3,1,9750,16416,3,1,1,0,21,3,6,5,1,1
27,3,995,2,19,2,2,2,2,1,3,2,2,2246,3238,2,1,1,0,2,1,1,0,0,1
39,1,952,2,14,3,2,1,3,4,5,2,2,12770,15616,5,1,4,1,21,2,8,2,2,1
29,2,449,2,19,2,2,3,1,1,7,3,3,2533,14716,1,1,2,0,1,2,1,0,0,1
44,3,398,2,11,4,3,3,3,1,5,1,2,4514,4798,4,1,1,1,8,1,7,3,5,1
28,2,644,1,10,3,2,3,2,1,5,2,2,2637,21172,0,1,1,0,5,3,4,3,3,1
26,3,988,3,4,4,3,3,2,2,8,3,2,5851,8465,1,2,2,0,8,3,7,6,3,1
19,1,487,2,9,2,4,1,2,1,6,1,3,1913,6086,1,1,2,0,1,3,0,0,0,1
20,3,128,2,4,3,5,1,2,1,2,1,3,2970,13007,1,1,2,0,1,3,1,0,0,1
35,3,547,2,23,2,2,2,2,2,5,3,2,5912,15432,2,2,1,0,8,3,1,0,1,1
40,3,1081,2,2,4,2,1,1,1,2,4,1,2778,17726,3,2,3,0,9,1,6,6,0,1
50,3,430,2,25,3,3,3,2,3,7,1,1,10783,16383,3,1,2,1,21,3,6,2,0,1
31,2,688,2,14,3,3,2,3,1,8,3,2,1377,16205,1,1,2,0,3,2,3,0,2,1
33,2,265,2,9,2,2,3,1,1,8,3,1,2308,12115,0,1,3,0,3,2,2,2,0,1
39,2,1154,3,2,2,4,4,3,2,8,3,2,5218,17758,3,2,1,0,11,2,0,0,0,1
35,2,146,2,4,3,4,2,3,1,3,2,3,2433,25830,0,1,1,0,4,3,2,1,1,1
34,3,507,3,18,2,2,2,2,2,8,3,3,6098,13075,2,1,3,0,10,3,6,4,4,1
51,3,735,1,12,3,4,3,2,3,2,2,2,10393,2919,4,1,4,1,32,2,30,8,6,1
30,2,1055,2,1,3,2,4,3,1,8,1,3,2332,8339,1,2,1,0,3,3,3,2,2,1
29,2,886,2,9,2,2,3,2,1,7,1,2,2401,11462,5,2,3,0,3,2,0,0,0,1
31,3,468,1,17,4,1,3,3,1,3,1,2,2830,21653,1,1,3,0,3,2,1,0,0,1
26,3,1085,2,9,3,3,2,2,1,6,2,3,1201,16466,1,1,2,0,1,2,1,0,0,1
31,2,283,2,21,3,2,4,3,1,7,2,1,2094,16754,1,2,1,0,8,2,8,2,6,1
35,2,693,2,13,4,5,3,2,1,3,2,1,3974,10167,1,2,3,0,7,1,5,3,3,1
31,3,282,3,18,2,2,2,2,3,8,1,2,8118,10480,1,1,2,0,11,1,3,2,3,1
42,2,498,2,11,2,2,2,2,3,7,1,2,13694,2444,0,1,2,0,22,2,20,8,13,1
25,3,822,2,19,2,3,3,2,1,8,2,2,2425,18749,1,1,2,2,1,3,1,0,0,1
42,1,721,2,1,3,3,2,2,1,4,1,3,4028,17205,2,2,2,0,8,3,0,0,0,1
33,3,630,2,8,3,4,4,3,1,4,1,2,4052,4873,1,1,2,0,9,1,9,4,7,1
31,2,249,2,5,2,2,1,3,1,7,3,3,2432,15288,2,2,1,0,7,2,3,0,2,1
31,1,1290,3,15,3,3,1,3,2,8,3,3,5311,4127,7,1,2,0,8,2,4,2,3,1
39,1,1422,2,23,3,2,1,3,4,7,2,2,13148,16915,4,1,4,0,21,2,1,0,0,1
30,2,368,2,16,2,2,2,2,1,7,3,3,2436,14985,1,2,1,0,3,2,2,0,1,1
28,2,408,2,24,4,5,2,2,1,7,2,2,2545,18300,4,1,2,0,5,4,1,1,0,1
39,3,866,2,17,2,2,2,2,2,6,2,2,6536,14836,3,1,1,1,10,3,4,3,3,1
31,2,372,3,10,3,4,1,3,2,8,1,3,7060,17959,2,1,1,0,6,2,5,2,1,1
31,3,453,2,15,1,3,4,3,1,8,3,3,1926,26634,1,1,3,0,2,2,0,0,0,1
39,3,999,3,1,2,2,2,2,2,8,3,2,6014,19630,7,2,1,0,8,1,6,4,5,1
49,2,806,2,11,3,4,2,2,3,3,1,2,9662,12112,5,1,3,0,25,2,10,8,9,1
45,1,565,2,24,3,2,1,3,2,3,2,2,11368,10131,1,1,3,0,9,2,9,7,8,1
30,2,227,1,9,3,2,1,2,1,6,2,2,1431,22324,0,1,2,0,1,3,1,0,0,1
36,3,1251,2,11,4,3,2,3,1,7,1,1,3685,11222,1,1,3,0,7,1,4,2,2,1
34,2,761,3,17,2,3,1,1,2,8,4,1,5476,21888,4,2,3,1,7,2,3,3,3,1
37,3,963,2,8,2,5,4,3,2,6,1,2,9414,10462,1,1,1,0,10,3,8,7,7,1
43,3,1086,2,10,3,2,3,2,1,7,2,3,2906,10861,1,2,3,0,5,3,5,3,1,1
29,3,877,2,10,3,3,1,1,1,7,3,2,3962,24760,4,2,3,0,4,2,2,2,2,1
40,2,1273,2,17,2,2,2,2,2,2,2,2,4596,22780,1,1,1,0,14,3,7,3,1,1
31,2,1129,2,11,2,3,2,3,2,6,3,2,9922,23075,4,1,3,0,9,3,1,0,1,1
36,2,1361,2,11,2,2,2,2,2,6,3,3,10132,23980,2,1,4,0,10,3,2,0,2,1
33,2,1087,1,5,3,3,1,3,1,5,1,2,3126,3130,1,1,2,0,7,3,7,5,5,1
47,2,765,2,7,3,2,1,3,2,4,3,1,7277,14175,4,1,4,1,11,3,7,4,2,1
27,2,685,2,2,1,4,2,2,1,4,1,2,2725,6633,0,1,3,0,4,3,3,2,2,1
44,2,336,3,25,3,2,1,2,2,8,1,2,4526,5685,2,1,3,2,5,3,1,1,0,1
28,3,1041,1,13,2,3,2,3,1,2,2,2,2459,3231,1,1,2,0,1,1,1,0,0,1
27,3,559,2,1,2,2,3,2,1,3,3,2,3924,9769,0,2,2,0,4,2,3,2,2,1
40,2,788,2,8,2,3,4,2,1,8,2,2,2553,11634,3,2,3,1,12,3,5,4,4,1
21,2,429,2,11,2,2,2,1,1,4,4,3,1108,8727,1,1,3,0,1,2,1,0,0,1
32,3,554,1,18,4,1,3,3,1,4,1,2,2992,21540,0,1,3,0,2,2,1,0,0,1
49,2,711,3,5,2,2,2,1,4,5,3,2,16125,24940,4,1,3,0,28,1,27,9,9,1
22,3,1200,2,13,3,4,3,2,1,5,2,2,2521,18445,2,1,1,0,2,2,2,0,1,1
38,3,711,2,10,3,2,3,3,1,2,1,2,2127,21914,3,1,2,0,13,1,5,4,1,1
52,2,705,2,5,3,2,3,1,4,7,2,2,15963,24930,7,1,3,0,32,1,26,9,9,1
32,2,954,2,23,2,3,1,1,1,7,2,3,4256,3791,1,1,2,0,12,3,11,4,7,1
28,2,126,2,5,2,3,1,2,1,2,2,3,2447,25673,0,1,1,0,3,2,2,2,2,1
22,2,903,2,8,2,4,2,2,1,6,4,2,1902,18569,2,1,2,0,2,3,1,0,1,1
33,2,1048,2,13,3,2,1,2,1,7,1,3,2869,3085,2,2,1,0,7,3,6,5,4,1
25,3,384,2,9,2,2,1,2,1,8,1,2,4414,15185,3,1,1,0,6,3,2,1,1,1
55,3,310,2,6,2,5,3,2,1,2,2,2,2338,3666,7,1,4,0,13,1,9,8,7,1
44,3,362,3,11,3,3,1,2,3,8,3,1,9910,16217,3,1,1,0,24,3,6,6,2,1
30,2,226,2,18,3,2,3,3,1,5,1,1,2463,16760,1,2,1,0,7,2,6,1,4,1
47,3,1154,3,10,3,2,2,2,2,8,3,2,7792,5823,1,1,1,1,9,3,9,8,7,1
38,3,623,2,1,4,2,1,2,3,7,3,2,10578,14900,4,1,2,0,18,1,15,1,7,1
31,2,535,2,19,3,2,1,2,3,1,2,2,9828,22894,3,1,1,0,12,3,1,0,0,1
30,2,1418,2,1,4,2,3,3,2,5,2,3,7360,8905,1,1,1,0,9,3,9,7,6,1
28,1,1332,1,23,2,5,2,2,3,1,1,2,8830,12282,1,1,1,0,10,2,9,6,8,1
48,2,1148,2,10,3,2,3,3,2,7,3,2,7567,5873,1,1,1,1,9,3,8,7,7,1
35,3,1076,2,15,1,3,1,2,2,4,1,2,6702,11734,6,1,2,0,13,3,0,0,0,1
26,2,900,2,2,2,6,2,2,1,7,1,3,2454,8805,3,2,3,0,5,3,4,2,3,1
38,3,1085,2,19,2,2,2,3,1,7,1,2,3090,21664,0,1,3,0,3,2,3,2,1,1
23,2,1097,2,3,1,5,2,2,1,2,2,2,3948,9235,5,1,3,0,4,3,2,2,2,1
26,2,392,2,3,2,2,1,2,1,7,1,2,2073,15310,5,2,2,0,5,2,3,2,1,1
26,2,652,1,5,2,2,2,2,1,5,3,1,2177,9536,4,1,3,0,4,2,3,2,2,1
33,3,1059,1,17,3,4,1,2,1,5,2,2,2517,3030,2,1,2,0,3,3,2,2,2,1
33,3,477,3,4,3,2,2,1,2,8,3,2,6124,20401,5,2,1,0,10,1,6,6,6,1
34,3,790,2,23,3,4,1,2,2,7,2,2,4599,7814,0,1,2,0,15,3,14,8,9,1
43,3,911,2,2,2,3,2,2,2,5,3,2,5304,18486,6,2,2,0,17,2,1,0,0,1
28,2,865,2,1,2,2,1,2,1,2,1,1,2401,6828,1,1,3,1,1,3,1,0,0,1
39,2,524,2,20,2,2,3,2,2,7,2,2,6227,6124,2,1,1,1,8,2,6,3,1,1
52,3,550,2,9,4,5,3,2,3,5,3,1,10363,15177,1,1,2,1,30,3,24,5,6,1
40,3,1134,3,6,2,2,2,2,2,8,2,2,7076,13245,5,1,2,1,12,3,4,4,4,1
36,3,1299,1,3,2,5,3,2,1,2,3,2,2270,2583,4,1,2,0,5,3,0,0,0,1
45,3,1102,2,11,3,2,2,3,1,6,3,3,2904,10775,1,1,3,0,5,3,5,3,1,1
31,2,703,3,2,2,2,3,2,1,9,3,2,2779,11875,6,1,3,0,3,3,1,0,0,1
30,2,430,2,26,2,4,3,2,1,2,2,3,3474,11600,0,1,2,0,5,3,4,3,3,1
29,1,562,3,27,3,3,1,2,2,8,2,2,5363,21364,3,1,3,0,8,3,6,5,5,1
31,2,1043,2,2,3,2,1,3,1,7,1,2,3216,3146,1,2,1,0,9,2,9,7,6,1
29,3,441,2,23,1,2,3,2,2,7,1,2,7307,11170,1,1,1,0,11,1,10,7,9,1
48,3,601,2,24,3,3,3,2,3,7,1,1,12609,16524,3,1,2,0,20,3,6,4,1,1
27,2,1247,1,16,3,2,1,2,1,4,2,2,2654,19607,0,1,1,0,2,2,2,0,1,1
28,2,392,2,18,3,2,4,3,1,7,2,1,2145,16855,1,2,1,0,6,2,6,2,5,1
24,3,871,2,18,2,3,3,2,1,8,1,2,2416,18788,1,2,2,2,1,3,1,0,0,1
39,3,1003,3,1,2,2,2,2,2,8,3,2,6013,19624,7,2,1,0,8,1,6,4,5,1
44,3,839,2,1,2,2,2,2,2,4,3,2,5323,18688,7,2,2,0,18,2,1,0,0,1
26,2,331,2,2,2,2,1,3,1,7,1,2,2079,15343,5,2,1,0,6,3,3,1,2,1
25,2,426,1,16,3,2,2,2,1,4,3,1,2733,22799,0,1,2,0,7,2,6,6,0,1
38,2,949,2,15,1,2,2,1,1,7,1,2,4186,4637,3,2,1,0,9,3,8,2,5,1
38,2,1150,2,28,1,3,2,3,2,1,1,2,6655,11288,6,2,2,0,16,3,1,0,0,1
31,3,489,2,7,4,4,1,2,1,4,1,3,2515,7849,3,1,3,0,13,1,12,9,9,1
24,2,1190,2,7,1,3,3,2,1,2,3,2,3945,20666,1,2,1,0,5,2,4,3,2,1
31,2,580,2,17,3,2,1,2,3,2,2,2,9935,22590,4,1,1,0,12,3,3,2,0,1
32,1,1336,3,12,4,4,4,3,2,8,3,2,4691,23807,6,1,3,0,5,2,4,2,2,1
34,2,712,2,11,3,3,3,2,3,7,1,2,10247,21695,8,1,2,0,14,3,11,10,0,1
32,2,1049,2,4,4,3,3,1,3,7,4,2,10411,25780,1,1,3,0,14,2,13,7,7,1
40,2,947,2,7,3,3,2,2,1,3,1,2,2340,14588,2,1,2,0,8,3,3,2,1,1
20,3,1315,2,9,1,3,3,3,1,6,2,2,1048,26985,1,2,4,0,1,3,1,0,0,1
47,2,707,3,6,2,3,3,2,1,9,3,2,2660,11746,2,1,3,1,18,3,8,6,6,1
49,3,1181,3,13,3,2,2,3,3,8,3,2,8139,5857,1,1,1,1,10,3,7,6,6,1
33,2,1100,1,7,3,5,1,3,1,4,2,2,2862,3090,1,1,3,0,3,3,3,3,2,1
38,1,700,2,7,2,3,2,2,1,7,1,2,2372,10325,3,2,1,1,9,3,5,1,3,1
35,3,484,2,23,2,2,2,2,2,6,3,2,5588,13684,1,1,3,0,11,2,8,5,5,1
42,2,444,2,5,2,3,2,2,3,4,4,2,10847,13572,3,1,4,1,14,3,13,7,6,1
30,3,738,2,7,3,3,1,1,1,7,2,2,4213,25449,5,1,3,0,5,2,3,2,2,1
23,2,995,2,10,2,5,2,2,1,5,4,1,1987,18608,3,1,1,0,3,2,2,0,1,1
27,3,1027,2,2,3,3,3,3,1,7,2,2,4033,16366,4,1,3,0,5,2,2,2,1,1
25,2,1398,2,4,2,5,1,3,1,5,2,2,2661,15869,2,1,3,0,3,3,2,1,1,1
25,1,515,2,5,3,4,2,2,1,7,2,3,2265,5685,1,2,2,0,5,3,5,4,3,1
24,3,983,2,16,2,2,3,3,1,2,2,2,2210,3370,1,1,1,1,1,1,1,0,0,1
54,2,849,2,3,1,2,3,2,1,2,3,1,2379,13465,8,2,4,1,3,2,1,0,0,1
38,1,1083,3,13,3,2,1,3,3,8,2,2,11996,16075,4,1,3,0,19,1,7,0,3,1
46,3,1120,2,8,3,5,2,3,5,4,2,2,19663,18134,2,1,4,0,23,3,15,10,6,1
31,2,703,2,6,2,2,3,2,1,7,2,3,4042,4288,1,1,1,0,7,1,7,2,7,1
25,2,1443,2,15,3,3,1,3,1,2,2,1,2390,14179,1,2,4,1,5,3,3,2,2,1
19,2,1280,3,4,3,2,2,3,1,9,2,3,1922,8086,1,2,3,0,0,3,0,0,0,1
22,3,389,3,7,3,2,3,3,1,9,3,1,2336,25147,1,1,2,0,2,3,2,1,1,1
34,2,448,2,11,3,2,2,3,1,4,2,2,3805,21571,3,1,2,0,6,1,3,2,2,1
32,2,580,2,11,2,4,3,2,3,5,2,2,9229,22077,5,1,2,0,12,3,11,10,2,1
28,2,860,2,1,2,2,1,2,1,2,1,1,2394,6817,1,1,3,1,1,3,1,0,0,1
31,2,480,1,6,3,1,3,2,1,6,3,1,2499,9454,3,1,2,0,3,2,2,1,1,1
31,2,703,3,2,2,2,3,2,1,9,3,2,2779,11875,6,1,3,0,3,3,1,0,0,1
52,2,498,2,16,4,2,1,2,1,7,2,2,4895,4305,7,1,1,2,8,3,6,4,3,1
36,3,552,3,3,1,2,2,2,3,8,3,2,10329,5529,1,2,1,0,15,2,15,6,6,1
26,3,725,1,21,2,4,3,3,1,3,2,2,2233,7032,0,2,3,0,4,3,3,1,2,1
26,2,618,2,3,1,5,3,2,1,7,1,3,3122,6609,0,1,2,0,7,3,5,3,3,1
29,2,277,3,26,3,3,2,2,2,8,1,2,6945,23379,3,1,3,0,9,2,7,3,3,1
48,2,525,3,8,1,3,2,3,2,8,4,2,5288,21394,3,1,3,0,11,2,9,7,4,1
33,3,584,2,8,3,4,4,3,1,4,1,2,4081,4894,1,1,2,0,9,1,9,4,7,1
22,2,618,2,3,1,2,2,3,2,5,3,2,4173,10023,0,2,1,0,4,4,3,2,2,1
39,2,916,2,15,1,2,2,1,1,7,1,2,4236,4628,3,2,1,0,9,3,8,2,5,1
34,2,250,2,9,3,2,3,2,2,2,1,2,5396,6203,3,1,2,1,10,2,6,1,6,1
42,2,431,3,24,3,2,1,2,2,8,1,2,5264,5854,2,1,2,2,6,3,3,2,0,1
19,3,484,1,2,2,5,1,2,1,3,4,3,2572,18421,1,1,3,0,1,3,1,0,0,1
24,3,680,2,3,2,3,1,3,1,2,1,2,4046,9464,4,1,2,1,5,3,2,2,2,1
42,3,930,2,4,2,2,1,2,1,2,1,2,2364,14699,3,1,3,0,9,3,3,2,1,1
54,3,721,2,2,2,3,3,2,5,3,1,2,19858,21238,4,1,4,1,24,3,5,2,4,1
55,3,1158,2,23,2,2,1,3,1,2,3,3,2608,10295,1,1,3,0,5,3,4,2,0,1
46,3,623,2,1,2,2,1,2,2,2,2,3,5713,19187,7,2,3,0,21,3,1,0,0,1
25,3,276,2,12,3,2,3,3,1,7,3,2,2336,25401,1,2,3,0,5,3,5,2,4,1
29,2,410,2,8,2,2,1,1,1,8,2,3,2729,14694,1,1,2,0,2,3,2,1,2,1
31,3,404,1,11,3,1,2,3,1,3,1,2,2849,21501,3,1,2,0,6,3,4,3,3,1
32,2,468,3,9,2,5,2,3,2,8,2,2,5586,17584,4,1,1,0,8,1,3,1,0,1
38,2,705,3,4,2,2,3,2,1,9,3,2,2725,11817,4,1,3,0,10,3,4,3,3,1
54,3,227,2,20,3,3,3,2,2,1,3,2,10230,3716,1,1,4,1,35,2,35,9,6,1
42,1,1194,3,25,3,2,2,3,3,8,1,2,12571,16941,4,2,3,0,21,2,1,0,0,1
33,3,818,2,11,3,4,2,2,1,2,1,1,3961,10145,3,1,2,0,7,2,4,2,2,1
29,2,1036,2,2,3,3,1,2,1,2,1,1,2702,7137,1,1,1,1,2,3,1,0,0,1
28,1,355,2,11,2,4,3,2,1,7,1,3,2271,10230,0,2,1,0,3,3,2,1,1,1
34,1,490,2,8,2,3,2,2,1,7,1,2,2343,10323,1,2,1,0,6,3,4,1,2,1
38,2,270,2,1,3,2,1,2,3,2,3,1,11918,13767,6,1,3,2,20,2,17,6,5,1
24,2,745,2,7,2,3,3,3,1,8,2,3,2535,17170,1,1,2,0,4,3,2,2,2,1
29,3,266,2,11,3,2,1,1,1,5,2,3,1518,22488,1,1,2,0,1,3,1,0,0,1
26,1,299,3,28,2,4,1,1,2,8,1,2,5001,21832,7,1,4,0,7,2,2,2,2,1
38,3,1200,2,26,1,3,1,2,2,1,1,2,6532,11156,7,1,2,0,15,2,1,0,0,1
28,2,278,2,8,3,2,1,3,1,7,1,1,2035,15727,4,2,1,1,7,2,5,2,3,1
40,2,570,2,23,2,3,2,2,1,6,1,3,3975,22259,0,1,1,0,8,3,4,2,3,1
30,1,383,2,10,2,4,3,2,1,7,1,3,2175,10359,0,1,1,0,3,3,2,1,1,1
24,3,710,2,2,2,2,1,2,1,7,3,2,4533,24783,8,1,1,0,4,2,2,2,0,1
35,2,545,2,5,3,2,3,3,2,3,1,2,5117,6880,4,1,2,1,9,2,6,1,5,1
56,3,304,2,20,3,3,3,2,3,1,3,2,11341,3347,1,1,3,0,38,2,38,10,6,1
19,2,420,3,20,2,5,3,2,1,9,2,3,2121,9942,1,2,2,0,1,3,1,0,0,1
31,2,1023,2,13,1,2,2,1,1,7,1,3,3948,4586,1,1,1,0,9,2,9,2,7,1
24,3,799,2,2,2,2,1,2,1,7,3,2,4322,24774,8,1,1,0,4,2,2,2,0,1
32,3,438,2,22,4,2,1,2,1,2,4,2,2793,17989,1,2,3,0,1,1,1,0,0,1
31,3,330,2,21,3,4,3,3,2,5,3,2,6177,21057,1,1,3,1,10,2,9,2,6,1
32,1,498,2,5,3,2,1,2,1,2,1,3,3435,17099,2,2,2,0,7,3,0,0,0,1
30,3,967,2,19,3,4,1,2,1,7,2,2,2308,2999,3,2,1,0,5,2,2,1,1,1
44,2,740,3,4,3,5,3,3,2,8,2,3,4996,17311,3,1,3,0,5,2,1,0,0,1
34,3,1138,2,7,3,2,2,2,1,7,1,2,3196,6928,5,1,2,0,8,3,4,2,2,1
19,3,482,1,3,2,6,1,2,1,4,3,2,2562,18425,1,1,2,0,1,4,1,0,0,1
24,2,1307,2,12,1,4,4,3,1,7,3,3,2565,8690,1,1,1,0,1,2,1,0,0,1
41,3,761,2,5,2,5,4,3,1,7,3,3,1831,26566,2,1,2,0,4,3,1,0,0,1
34,3,1088,3,5,3,5,3,3,3,8,1,3,9464,10305,0,2,1,0,9,2,7,6,6,1
30,2,780,2,8,2,3,3,3,2,6,3,2,4426,10266,1,2,1,0,9,4,7,6,5,1
48,3,1178,3,11,2,3,3,2,2,8,3,2,7642,5862,1,1,1,2,8,3,8,7,6,1
24,3,765,2,2,2,2,1,3,1,7,3,2,4615,25027,9,1,1,0,4,3,2,2,0,1
35,1,962,2,14,3,5,3,1,1,6,1,2,2314,14486,1,1,2,0,5,3,4,2,0,1
25,3,207,2,14,3,2,4,3,1,7,2,3,2416,25797,1,2,3,0,6,3,6,1,5,1
43,3,1103,2,9,4,2,3,3,1,6,3,3,2945,10832,1,2,3,0,5,2,5,3,2,1
28,3,318,2,14,3,3,1,1,1,4,2,3,1727,22673,1,1,2,0,1,2,1,0,0,1
52,3,826,2,3,3,4,3,3,5,3,1,2,19808,20412,4,1,4,0,23,3,7,4,4,1
34,3,980,2,10,3,2,3,2,1,7,1,3,2612,11222,4,2,3,0,4,3,2,1,0,1
27,2,1391,1,17,3,5,2,2,1,2,3,1,2456,18918,4,1,1,0,5,2,3,0,2,1
35,3,365,2,26,2,2,2,2,2,7,3,2,5838,13985,1,2,3,0,9,3,7,5,5,1
29,2,143,2,20,2,2,3,1,1,3,3,2,2096,12800,3,1,2,0,5,2,3,2,2,1
34,1,506,2,8,2,3,2,2,1,7,1,2,2345,10323,1,2,1,0,6,3,4,1,2,1
30,3,953,2,7,3,4,1,3,1,2,1,2,4161,10034,6,1,1,0,9,3,4,3,3,1
39,2,1151,3,2,2,4,4,3,2,8,3,2,5211,17750,3,2,1,0,11,2,0,0,0,1
46,1,1474,2,25,2,2,1,2,2,2,1,2,4354,22910,3,1,1,0,17,3,4,2,2,1
42,2,170,2,7,2,3,1,3,2,6,2,2,9256,9852,1,1,3,0,9,3,8,7,7,1
36,2,1058,3,5,3,3,3,1,3,8,3,2,11139,25331,2,1,3,0,17,1,16,7,8,1
28,2,868,2,5,3,4,4,2,1,7,1,3,4737,3581,3,1,2,0,6,1,5,2,4,1
35,3,916,2,16,3,2,3,3,1,2,1,3,2740,8303,1,1,2,0,17,2,16,12,13,1
23,3,405,2,7,3,2,3,3,1,8,3,1,2283,25146,1,2,2,0,3,3,3,2,2,1
19,2,468,3,18,2,5,3,2,1,9,2,3,2128,9829,1,2,2,0,1,3,1,0,0,1
35,3,1194,2,4,2,5,4,3,2,7,1,2,9575,10338,0,1,1,0,9,3,8,7,7,1
34,2,1351,3,11,2,2,3,2,2,8,3,2,10852,23615,4,1,3,0,12,2,8,1,4,1
40,3,1128,3,1,2,2,2,3,2,8,3,2,5656,18720,6,2,1,0,9,1,3,2,2,1
22,2,534,3,22,3,5,3,2,1,9,1,3,1758,10191,1,1,2,0,1,3,1,0,0,1
36,3,971,2,4,3,3,2,1,1,2,3,1,3005,17546,3,2,2,1,10,2,7,7,2,1
31,2,460,1,8,3,1,2,3,1,2,2,2,3428,21239,3,1,3,0,5,1,1,1,1,1
22,3,409,3,7,3,2,3,3,1,9,3,1,2303,25123,1,1,2,0,2,3,2,1,1,1
25,3,1005,1,15,2,2,3,3,1,2,2,2,2304,3318,1,1,1,0,1,1,1,0,0,1
37,3,1284,2,24,2,2,1,1,1,2,3,3,2402,10447,1,1,3,0,2,2,2,0,0,1
26,1,419,2,7,3,3,1,2,1,2,1,3,3257,17031,2,2,2,0,5,2,0,0,0,1
38,2,867,2,20,3,2,3,2,2,6,2,2,4530,23142,0,1,2,0,8,2,4,2,2,1
52,3,607,2,1,4,5,2,2,3,5,3,2,10169,14618,0,1,2,0,33,2,32,6,8,1
31,2,877,2,25,3,4,1,2,2,7,2,3,4638,3118,1,1,2,0,12,2,11,6,7,1
32,3,427,2,3,3,2,4,2,1,5,3,3,3262,9347,0,2,2,0,2,2,1,0,0,1
31,2,593,3,19,3,2,2,1,2,8,3,2,4567,24739,3,1,3,0,4,3,2,2,2,1
51,3,1306,2,6,3,2,1,3,1,6,3,2,2473,10324,8,1,3,2,16,3,9,0,6,1
41,2,475,2,4,2,4,3,3,1,7,1,1,2159,11026,1,1,3,2,5,2,4,2,2,1
31,2,686,2,15,3,2,2,2,1,7,3,3,4284,3670,1,1,1,0,10,1,9,4,7,1
34,2,641,3,18,3,2,3,2,2,8,3,2,4604,23549,0,2,3,1,4,2,3,2,2,1
27,2,127,2,13,3,2,3,3,1,5,2,3,2402,25694,0,1,3,0,6,3,6,2,5,1
35,3,324,1,10,3,3,4,2,1,6,2,2,3318,21731,0,1,1,0,2,2,1,0,0,1
35,3,915,2,7,2,5,4,3,1,7,3,2,2114,3343,2,1,2,1,14,3,1,0,0,1
30,3,683,2,15,3,2,1,1,1,7,3,2,4307,24776,3,2,3,0,4,2,2,2,2,1
48,2,938,2,6,2,2,2,3,3,7,2,3,8328,21717,7,2,2,0,9,2,8,7,7,1
31,2,385,2,22,4,3,3,3,2,5,3,2,6104,21059,1,2,3,1,10,2,10,2,7,1
34,3,327,3,26,2,2,2,2,2,8,3,3,5846,13442,1,1,3,0,10,3,9,6,6,1
31,3,357,1,17,4,1,4,3,1,4,1,2,2969,21503,0,1,2,0,2,2,1,0,0,1
18,2,756,2,4,2,3,2,2,1,7,3,3,1527,18107,1,1,2,0,0,3,0,0,0,1
34,3,934,2,16,3,2,3,3,1,2,1,3,2738,8323,1,1,2,0,16,2,15,11,12,1
31,3,901,2,15,1,3,2,2,1,6,3,2,2385,14919,1,1,3,0,4,2,3,2,1,1
29,1,477,2,23,2,2,4,1,1,7,3,2,2434,14742,1,2,2,0,1,2,1,0,0,1
21,2,982,1,9,3,1,3,2,1,2,3,2,2910,19728,1,1,1,0,1,3,1,0,0,1
